"flight_no","day_of_week","fare_conditions","max_price","min_price","avg_price"
"PG0522","Tuesday  ","Business","40300.00","40300.00","40300.00"
"PG0522","Friday   ","Business","40300.00","40300.00","40300.00"
"PG0522","Saturday ","Business","40300.00","40300.00","40300.00"
"PG0522","Friday   ","Economy","14800.00","13400.00","13469.51"
"PG0522","Monday   ","Economy","14800.00","13400.00","13469.51"
"PG0522","Tuesday  ","Economy","14800.00","13400.00","13469.51"
"PG0522","Sunday   ","Economy","14800.00","13400.00","13469.51"
"PG0522","Thursday ","Economy","14800.00","13400.00","13469.51"
"PG0522","Wednesday","Economy","14800.00","13400.00","13469.51"
"PG0522","Saturday ","Economy","14800.00","13400.00","13469.51"
"PG0523","Wednesday","Economy","19300.00","17600.00","17721.43"
"PG0523","Saturday ","Economy","19300.00","17600.00","17721.43"
"PG0524","Thursday ","Economy","19300.00","17600.00","17709.09"
"PG0524","Sunday   ","Economy","19300.00","17600.00","17709.09"
"PG0529","Friday   ","Business","35300.00","35300.00","35300.00"
"PG0529","Tuesday  ","Business","35300.00","35300.00","35300.00"
"PG0529","Sunday   ","Business","35300.00","35300.00","35300.00"
"PG0529","Monday   ","Business","35300.00","35300.00","35300.00"
"PG0529","Saturday ","Business","35300.00","35300.00","35300.00"
"PG0529","Wednesday","Business","35300.00","35300.00","35300.00"
"PG0529","Thursday ","Business","35300.00","35300.00","35300.00"
"PG0529","Monday   ","Economy","12900.00","11800.00","11847.14"
"PG0529","Saturday ","Economy","12900.00","11800.00","11847.14"
"PG0529","Sunday   ","Economy","12900.00","11800.00","11847.14"
"PG0529","Friday   ","Economy","12900.00","11800.00","11847.14"
"PG0529","Wednesday","Economy","12900.00","11800.00","11847.14"
"PG0529","Thursday ","Economy","12900.00","11800.00","11847.14"
"PG0529","Tuesday  ","Economy","12900.00","11800.00","11847.14"
"PG0530","Saturday ","Business","35300.00","35300.00","35300.00"
"PG0530","Monday   ","Business","35300.00","35300.00","35300.00"
"PG0530","Thursday ","Business","35300.00","35300.00","35300.00"
"PG0530","Friday   ","Business","35300.00","35300.00","35300.00"
"PG0530","Tuesday  ","Business","35300.00","35300.00","35300.00"
"PG0530","Sunday   ","Business","35300.00","35300.00","35300.00"
"PG0530","Wednesday","Business","35300.00","35300.00","35300.00"
"PG0530","Wednesday","Economy","12900.00","11800.00","11846.68"
"PG0530","Saturday ","Economy","12900.00","11800.00","11846.68"
"PG0530","Monday   ","Economy","12900.00","11800.00","11846.68"
"PG0530","Tuesday  ","Economy","12900.00","11800.00","11846.68"
"PG0530","Friday   ","Economy","12900.00","11800.00","11846.68"
"PG0530","Sunday   ","Economy","12900.00","11800.00","11846.68"
"PG0530","Thursday ","Economy","12900.00","11800.00","11846.68"
"PG0535","Thursday ","Economy","3300.00","3300.00","3300.00"
"PG0535","Friday   ","Economy","3300.00","3300.00","3300.00"
"PG0535","Monday   ","Economy","3300.00","3300.00","3300.00"
"PG0535","Wednesday","Economy","3300.00","3300.00","3300.00"
"PG0535","Tuesday  ","Economy","3300.00","3300.00","3300.00"
"PG0535","Saturday ","Economy","3300.00","3300.00","3300.00"
"PG0535","Sunday   ","Economy","3300.00","3300.00","3300.00"
"PG0536","Tuesday  ","Economy","3300.00","3300.00","3300.00"
"PG0536","Thursday ","Economy","3300.00","3300.00","3300.00"
"PG0536","Sunday   ","Economy","3300.00","3300.00","3300.00"
"PG0536","Monday   ","Economy","3300.00","3300.00","3300.00"
"PG0536","Saturday ","Economy","3300.00","3300.00","3300.00"
"PG0536","Friday   ","Economy","3300.00","3300.00","3300.00"
"PG0536","Wednesday","Economy","3300.00","3300.00","3300.00"
"PG0537","Friday   ","Economy","3300.00","3300.00","3300.00"
"PG0537","Tuesday  ","Economy","3300.00","3300.00","3300.00"
"PG0537","Saturday ","Economy","3300.00","3300.00","3300.00"
"PG0537","Wednesday","Economy","3300.00","3300.00","3300.00"
"PG0537","Sunday   ","Economy","3300.00","3300.00","3300.00"
"PG0537","Monday   ","Economy","3300.00","3300.00","3300.00"
"PG0537","Thursday ","Economy","3300.00","3300.00","3300.00"
"PG0538","Friday   ","Economy","3300.00","3300.00","3300.00"
"PG0538","Wednesday","Economy","3300.00","3300.00","3300.00"
"PG0538","Monday   ","Economy","3300.00","3300.00","3300.00"
"PG0538","Saturday ","Economy","3300.00","3300.00","3300.00"
"PG0538","Sunday   ","Economy","3300.00","3300.00","3300.00"
"PG0538","Tuesday  ","Economy","3300.00","3300.00","3300.00"
"PG0538","Thursday ","Economy","3300.00","3300.00","3300.00"
"PG0539","Saturday ","Business","88300.00","88300.00","88300.00"
"PG0539","Monday   ","Business","88300.00","88300.00","88300.00"
"PG0539","Thursday ","Business","88300.00","88300.00","88300.00"
"PG0539","Saturday ","Economy","32400.00","29400.00","29593.32"
"PG0539","Thursday ","Economy","32400.00","29400.00","29593.32"
"PG0539","Monday   ","Economy","32400.00","29400.00","29593.32"
"PG0540","Friday   ","Business","88300.00","88300.00","88300.00"
"PG0540","Sunday   ","Business","88300.00","88300.00","88300.00"
"PG0540","Tuesday  ","Business","88300.00","88300.00","88300.00"
"PG0540","Sunday   ","Economy","32400.00","29400.00","29551.62"
"PG0540","Tuesday  ","Economy","32400.00","29400.00","29551.62"
"PG0540","Friday   ","Economy","32400.00","29400.00","29551.62"
"PG0541","Tuesday  ","Business","48700.00","48700.00","48700.00"
"PG0541","Sunday   ","Business","48700.00","48700.00","48700.00"
"PG0541","Friday   ","Business","48700.00","48700.00","48700.00"
"PG0541","Thursday ","Business","48700.00","48700.00","48700.00"
"PG0541","Wednesday","Business","48700.00","48700.00","48700.00"
"PG0541","Saturday ","Business","48700.00","48700.00","48700.00"
"PG0541","Monday   ","Business","48700.00","48700.00","48700.00"
"PG0541","Saturday ","Economy","17900.00","16200.00","16303.62"
"PG0541","Sunday   ","Economy","17900.00","16200.00","16303.62"
"PG0541","Monday   ","Economy","17900.00","16200.00","16303.62"
"PG0541","Friday   ","Economy","17900.00","16200.00","16303.62"
"PG0541","Wednesday","Economy","17900.00","16200.00","16303.62"
"PG0541","Thursday ","Economy","17900.00","16200.00","16303.62"
"PG0541","Tuesday  ","Economy","17900.00","16200.00","16303.62"
"PG0543","Wednesday","Business","48700.00","48700.00","48700.00"
"PG0543","Monday   ","Business","48700.00","48700.00","48700.00"
"PG0543","Thursday ","Business","48700.00","48700.00","48700.00"
"PG0543","Sunday   ","Business","48700.00","48700.00","48700.00"
"PG0543","Friday   ","Business","48700.00","48700.00","48700.00"
"PG0543","Tuesday  ","Business","48700.00","48700.00","48700.00"
"PG0543","Saturday ","Business","48700.00","48700.00","48700.00"
"PG0543","Wednesday","Economy","17900.00","16200.00","16299.86"
"PG0543","Tuesday  ","Economy","17900.00","16200.00","16299.86"
"PG0543","Thursday ","Economy","17900.00","16200.00","16299.86"
"PG0543","Sunday   ","Economy","17900.00","16200.00","16299.86"
"PG0543","Saturday ","Economy","17900.00","16200.00","16299.86"
"PG0543","Friday   ","Economy","17900.00","16200.00","16299.86"
"PG0543","Monday   ","Economy","17900.00","16200.00","16299.86"
"PG0545","Tuesday  ","Business","83800.00","83800.00","83800.00"
"PG0545","Saturday ","Business","83800.00","83800.00","83800.00"
"PG0545","Tuesday  ","Economy","30700.00","27900.00","28107.41"
"PG0545","Saturday ","Economy","30700.00","27900.00","28107.41"
"PG0546","Sunday   ","Business","83800.00","83800.00","83800.00"
"PG0546","Wednesday","Business","83800.00","83800.00","83800.00"
"PG0546","Wednesday","Economy","30700.00","27900.00","28075.81"
"PG0546","Sunday   ","Economy","30700.00","27900.00","28075.81"
"PG0547","Thursday ","Business","99800.00","99800.00","99800.00"
"PG0547","Friday   ","Business","99800.00","99800.00","99800.00"
"PG0547","Tuesday  ","Business","99800.00","99800.00","99800.00"
"PG0547","Saturday ","Business","99800.00","99800.00","99800.00"
"PG0547","Sunday   ","Business","99800.00","99800.00","99800.00"
"PG0547","Wednesday","Business","99800.00","99800.00","99800.00"
"PG0547","Monday   ","Business","99800.00","99800.00","99800.00"
"PG0547","Wednesday","Economy","36600.00","33300.00","33433.22"
"PG0547","Saturday ","Economy","36600.00","33300.00","33433.22"
"PG0547","Thursday ","Economy","36600.00","33300.00","33433.22"
"PG0547","Monday   ","Economy","36600.00","33300.00","33433.22"
"PG0547","Sunday   ","Economy","36600.00","33300.00","33433.22"
"PG0547","Friday   ","Economy","36600.00","33300.00","33433.22"
"PG0547","Tuesday  ","Economy","36600.00","33300.00","33433.22"
"PG0548","Wednesday","Business","99800.00","99800.00","99800.00"
"PG0548","Monday   ","Business","99800.00","99800.00","99800.00"
"PG0548","Friday   ","Business","99800.00","99800.00","99800.00"
"PG0548","Tuesday  ","Business","99800.00","99800.00","99800.00"
"PG0548","Saturday ","Business","99800.00","99800.00","99800.00"
"PG0548","Sunday   ","Business","99800.00","99800.00","99800.00"
"PG0548","Thursday ","Business","99800.00","99800.00","99800.00"
"PG0548","Wednesday","Economy","36600.00","33300.00","33433.89"
"PG0548","Saturday ","Economy","36600.00","33300.00","33433.89"
"PG0548","Thursday ","Economy","36600.00","33300.00","33433.89"
"PG0548","Monday   ","Economy","36600.00","33300.00","33433.89"
"PG0548","Friday   ","Economy","36600.00","33300.00","33433.89"
"PG0548","Tuesday  ","Economy","36600.00","33300.00","33433.89"
"PG0548","Sunday   ","Economy","36600.00","33300.00","33433.89"
"PG0549","Monday   ","Economy","16600.00","15100.00","15221.49"
"PG0549","Sunday   ","Economy","16600.00","15100.00","15221.49"
"PG0549","Saturday ","Economy","16600.00","15100.00","15221.49"
"PG0549","Friday   ","Economy","16600.00","15100.00","15221.49"
"PG0549","Tuesday  ","Economy","16600.00","15100.00","15221.49"
"PG0549","Wednesday","Economy","16600.00","15100.00","15221.49"
"PG0549","Thursday ","Economy","16600.00","15100.00","15221.49"
"PG0550","Thursday ","Economy","16600.00","15100.00","15199.52"
"PG0550","Friday   ","Economy","16600.00","15100.00","15199.52"
"PG0550","Monday   ","Economy","16600.00","15100.00","15199.52"
"PG0550","Sunday   ","Economy","16600.00","15100.00","15199.52"
"PG0550","Tuesday  ","Economy","16600.00","15100.00","15199.52"
"PG0550","Wednesday","Economy","16600.00","15100.00","15199.52"
"PG0550","Saturday ","Economy","16600.00","15100.00","15199.52"
"PG0553","Monday   ","Business","38000.00","38000.00","38000.00"
"PG0553","Thursday ","Business","38000.00","38000.00","38000.00"
"PG0553","Wednesday","Business","38000.00","38000.00","38000.00"
"PG0553","Tuesday  ","Business","38000.00","38000.00","38000.00"
"PG0553","Sunday   ","Business","38000.00","38000.00","38000.00"
"PG0553","Friday   ","Business","38000.00","38000.00","38000.00"
"PG0553","Saturday ","Business","38000.00","38000.00","38000.00"
"PG0553","Friday   ","Economy","13900.00","12700.00","12776.09"
"PG0553","Saturday ","Economy","13900.00","12700.00","12776.09"
"PG0553","Thursday ","Economy","13900.00","12700.00","12776.09"
"PG0553","Sunday   ","Economy","13900.00","12700.00","12776.09"
"PG0553","Monday   ","Economy","13900.00","12700.00","12776.09"
"PG0553","Wednesday","Economy","13900.00","12700.00","12776.09"
"PG0553","Tuesday  ","Economy","13900.00","12700.00","12776.09"
"PG0554","Monday   ","Business","38000.00","38000.00","38000.00"
"PG0554","Wednesday","Business","38000.00","38000.00","38000.00"
"PG0554","Thursday ","Business","38000.00","38000.00","38000.00"
"PG0554","Tuesday  ","Business","38000.00","38000.00","38000.00"
"PG0554","Friday   ","Business","38000.00","38000.00","38000.00"
"PG0554","Sunday   ","Business","38000.00","38000.00","38000.00"
"PG0554","Saturday ","Business","38000.00","38000.00","38000.00"
"PG0554","Thursday ","Economy","13900.00","12700.00","12775.34"
"PG0554","Sunday   ","Economy","13900.00","12700.00","12775.34"
"PG0554","Monday   ","Economy","13900.00","12700.00","12775.34"
"PG0554","Friday   ","Economy","13900.00","12700.00","12775.34"
"PG0554","Tuesday  ","Economy","13900.00","12700.00","12775.34"
"PG0554","Wednesday","Economy","13900.00","12700.00","12775.34"
"PG0554","Saturday ","Economy","13900.00","12700.00","12775.34"
"PG0555","Saturday ","Economy","14000.00","12800.00","12849.48"
"PG0555","Wednesday","Economy","14000.00","12800.00","12849.48"
"PG0555","Friday   ","Economy","14000.00","12800.00","12849.48"
"PG0555","Tuesday  ","Economy","14000.00","12800.00","12849.48"
"PG0555","Sunday   ","Economy","14000.00","12800.00","12849.48"
"PG0555","Thursday ","Economy","14000.00","12800.00","12849.48"
"PG0555","Monday   ","Economy","14000.00","12800.00","12849.48"
"PG0561","Wednesday","Business","40900.00","40900.00","40900.00"
"PG0561","Thursday ","Business","40900.00","40900.00","40900.00"
"PG0561","Saturday ","Business","40900.00","40900.00","40900.00"
"PG0561","Sunday   ","Business","40900.00","40900.00","40900.00"
"PG0561","Tuesday  ","Business","40900.00","40900.00","40900.00"
"PG0561","Monday   ","Business","40900.00","40900.00","40900.00"
"PG0561","Friday   ","Business","40900.00","40900.00","40900.00"
"PG0561","Friday   ","Economy","15000.00","13600.00","13662.61"
"PG0561","Tuesday  ","Economy","15000.00","13600.00","13662.61"
"PG0561","Monday   ","Economy","15000.00","13600.00","13662.61"
"PG0561","Saturday ","Economy","15000.00","13600.00","13662.61"
"PG0561","Sunday   ","Economy","15000.00","13600.00","13662.61"
"PG0561","Thursday ","Economy","15000.00","13600.00","13662.61"
"PG0561","Wednesday","Economy","15000.00","13600.00","13662.61"
"PG0562","Thursday ","Business","40900.00","40900.00","40900.00"
"PG0562","Wednesday","Business","40900.00","40900.00","40900.00"
"PG0562","Friday   ","Business","40900.00","40900.00","40900.00"
"PG0562","Sunday   ","Business","40900.00","40900.00","40900.00"
"PG0562","Saturday ","Business","40900.00","40900.00","40900.00"
"PG0562","Monday   ","Business","40900.00","40900.00","40900.00"
"PG0562","Tuesday  ","Business","40900.00","40900.00","40900.00"
"PG0562","Tuesday  ","Economy","15000.00","13600.00","13657.81"
"PG0562","Friday   ","Economy","15000.00","13600.00","13657.81"
"PG0562","Sunday   ","Economy","15000.00","13600.00","13657.81"
"PG0562","Wednesday","Economy","15000.00","13600.00","13657.81"
"PG0562","Thursday ","Economy","15000.00","13600.00","13657.81"
"PG0562","Saturday ","Economy","15000.00","13600.00","13657.81"
"PG0562","Monday   ","Economy","15000.00","13600.00","13657.81"
"PG0563","Saturday ","Economy","9900.00","9900.00","9900.00"
"PG0563","Monday   ","Economy","9900.00","9900.00","9900.00"
"PG0563","Wednesday","Economy","9900.00","9900.00","9900.00"
"PG0563","Friday   ","Economy","9900.00","9900.00","9900.00"
"PG0563","Tuesday  ","Economy","9900.00","9900.00","9900.00"
"PG0563","Thursday ","Economy","9900.00","9900.00","9900.00"
"PG0563","Sunday   ","Economy","9900.00","9900.00","9900.00"
"PG0565","Monday   ","Economy","9900.00","9900.00","9900.00"
"PG0565","Thursday ","Economy","9900.00","9900.00","9900.00"
"PG0565","Friday   ","Economy","9900.00","9900.00","9900.00"
"PG0565","Saturday ","Economy","9900.00","9900.00","9900.00"
"PG0565","Sunday   ","Economy","9900.00","9900.00","9900.00"
"PG0565","Tuesday  ","Economy","9900.00","9900.00","9900.00"
"PG0565","Wednesday","Economy","9900.00","9900.00","9900.00"
"PG0567","Saturday ","Economy","9700.00","8800.00","8862.79"
"PG0567","Wednesday","Economy","9700.00","8800.00","8862.79"
"PG0567","Sunday   ","Economy","9700.00","8800.00","8862.79"
"PG0567","Tuesday  ","Economy","9700.00","8800.00","8862.79"
"PG0567","Thursday ","Economy","9700.00","8800.00","8862.79"
"PG0567","Friday   ","Economy","9700.00","8800.00","8862.79"
"PG0567","Monday   ","Economy","9700.00","8800.00","8862.79"
"PG0568","Wednesday","Economy","9700.00","8800.00","8847.01"
"PG0568","Saturday ","Economy","9700.00","8800.00","8847.01"
"PG0568","Thursday ","Economy","9700.00","8800.00","8847.01"
"PG0568","Monday   ","Economy","9700.00","8800.00","8847.01"
"PG0568","Friday   ","Economy","9700.00","8800.00","8847.01"
"PG0568","Sunday   ","Economy","9700.00","8800.00","8847.01"
"PG0568","Tuesday  ","Economy","9700.00","8800.00","8847.01"
"PG0569","Monday   ","Business","23600.00","23600.00","23600.00"
"PG0569","Sunday   ","Business","23600.00","23600.00","23600.00"
"PG0569","Friday   ","Business","23600.00","23600.00","23600.00"
"PG0569","Saturday ","Business","23600.00","23600.00","23600.00"
"PG0569","Wednesday","Business","23600.00","23600.00","23600.00"
"PG0569","Thursday ","Business","23600.00","23600.00","23600.00"
"PG0569","Tuesday  ","Business","23600.00","23600.00","23600.00"
"PG0569","Sunday   ","Economy","8600.00","7900.00","7935.07"
"PG0569","Saturday ","Economy","8600.00","7900.00","7935.07"
"PG0569","Monday   ","Economy","8600.00","7900.00","7935.07"
"PG0569","Friday   ","Economy","8600.00","7900.00","7935.07"
"PG0569","Thursday ","Economy","8600.00","7900.00","7935.07"
"PG0569","Wednesday","Economy","8600.00","7900.00","7935.07"
"PG0569","Tuesday  ","Economy","8600.00","7900.00","7935.07"
"PG0570","Thursday ","Business","23600.00","23600.00","23600.00"
"PG0570","Friday   ","Business","23600.00","23600.00","23600.00"
"PG0570","Sunday   ","Business","23600.00","23600.00","23600.00"
"PG0570","Saturday ","Business","23600.00","23600.00","23600.00"
"PG0570","Wednesday","Business","23600.00","23600.00","23600.00"
"PG0570","Monday   ","Business","23600.00","23600.00","23600.00"
"PG0570","Tuesday  ","Business","23600.00","23600.00","23600.00"
"PG0570","Monday   ","Economy","8600.00","7900.00","7935.48"
"PG0570","Saturday ","Economy","8600.00","7900.00","7935.48"
"PG0570","Tuesday  ","Economy","8600.00","7900.00","7935.48"
"PG0570","Sunday   ","Economy","8600.00","7900.00","7935.48"
"PG0570","Wednesday","Economy","8600.00","7900.00","7935.48"
"PG0570","Friday   ","Economy","8600.00","7900.00","7935.48"
"PG0570","Thursday ","Economy","8600.00","7900.00","7935.48"
"PG0571","Tuesday  ","Business","26600.00","26600.00","26600.00"
"PG0571","Saturday ","Business","26600.00","26600.00","26600.00"
"PG0571","Sunday   ","Business","26600.00","26600.00","26600.00"
"PG0571","Friday   ","Business","26600.00","26600.00","26600.00"
"PG0571","Wednesday","Business","26600.00","26600.00","26600.00"
"PG0571","Thursday ","Business","26600.00","26600.00","26600.00"
"PG0571","Monday   ","Business","26600.00","26600.00","26600.00"
"PG0571","Thursday ","Economy","9800.00","8900.00","8948.63"
"PG0571","Friday   ","Economy","9800.00","8900.00","8948.63"
"PG0571","Tuesday  ","Economy","9800.00","8900.00","8948.63"
"PG0571","Sunday   ","Economy","9800.00","8900.00","8948.63"
"PG0571","Monday   ","Economy","9800.00","8900.00","8948.63"
"PG0571","Wednesday","Economy","9800.00","8900.00","8948.63"
"PG0571","Saturday ","Economy","9800.00","8900.00","8948.63"
"PG0572","Saturday ","Business","26600.00","26600.00","26600.00"
"PG0572","Monday   ","Business","26600.00","26600.00","26600.00"
"PG0572","Sunday   ","Business","26600.00","26600.00","26600.00"
"PG0572","Friday   ","Business","26600.00","26600.00","26600.00"
"PG0572","Thursday ","Business","26600.00","26600.00","26600.00"
"PG0572","Tuesday  ","Business","26600.00","26600.00","26600.00"
"PG0572","Wednesday","Business","26600.00","26600.00","26600.00"
"PG0572","Thursday ","Economy","9800.00","8900.00","8950.13"
"PG0572","Sunday   ","Economy","9800.00","8900.00","8950.13"
"PG0572","Wednesday","Economy","9800.00","8900.00","8950.13"
"PG0572","Friday   ","Economy","9800.00","8900.00","8950.13"
"PG0572","Monday   ","Economy","9800.00","8900.00","8950.13"
"PG0572","Saturday ","Economy","9800.00","8900.00","8950.13"
"PG0572","Tuesday  ","Economy","9800.00","8900.00","8950.13"
"PG0583","Friday   ","Economy","5800.00","5800.00","5800.00"
"PG0583","Tuesday  ","Economy","5800.00","5800.00","5800.00"
"PG0583","Wednesday","Economy","5800.00","5800.00","5800.00"
"PG0583","Thursday ","Economy","5800.00","5800.00","5800.00"
"PG0583","Monday   ","Economy","5800.00","5800.00","5800.00"
"PG0583","Saturday ","Economy","5800.00","5800.00","5800.00"
"PG0583","Sunday   ","Economy","5800.00","5800.00","5800.00"
"PG0585","Tuesday  ","Economy","5800.00","5800.00","5800.00"
"PG0585","Friday   ","Economy","5800.00","5800.00","5800.00"
"PG0585","Sunday   ","Economy","5800.00","5800.00","5800.00"
"PG0585","Wednesday","Economy","5800.00","5800.00","5800.00"
"PG0585","Monday   ","Economy","5800.00","5800.00","5800.00"
"PG0585","Saturday ","Economy","5800.00","5800.00","5800.00"
"PG0585","Thursday ","Economy","5800.00","5800.00","5800.00"
"PG0587","Sunday   ","Business","9500.00","9500.00","9500.00"
"PG0587","Thursday ","Business","9500.00","9500.00","9500.00"
"PG0587","Friday   ","Business","9500.00","9500.00","9500.00"
"PG0587","Wednesday","Business","9500.00","9500.00","9500.00"
"PG0587","Saturday ","Business","9500.00","9500.00","9500.00"
"PG0587","Monday   ","Business","9500.00","9500.00","9500.00"
"PG0587","Tuesday  ","Business","9500.00","9500.00","9500.00"
"PG0587","Wednesday","Economy","3500.00","3200.00","3224.49"
"PG0587","Friday   ","Economy","3500.00","3200.00","3224.49"
"PG0587","Monday   ","Economy","3500.00","3200.00","3224.49"
"PG0587","Thursday ","Economy","3500.00","3200.00","3224.49"
"PG0587","Saturday ","Economy","3500.00","3200.00","3224.49"
"PG0587","Tuesday  ","Economy","3500.00","3200.00","3224.49"
"PG0587","Sunday   ","Economy","3500.00","3200.00","3224.49"
"PG0588","Friday   ","Business","9500.00","9500.00","9500.00"
"PG0588","Monday   ","Business","9500.00","9500.00","9500.00"
"PG0588","Sunday   ","Business","9500.00","9500.00","9500.00"
"PG0588","Wednesday","Business","9500.00","9500.00","9500.00"
"PG0588","Thursday ","Business","9500.00","9500.00","9500.00"
"PG0588","Tuesday  ","Business","9500.00","9500.00","9500.00"
"PG0588","Saturday ","Business","9500.00","9500.00","9500.00"
"PG0588","Monday   ","Economy","3500.00","3200.00","3217.48"
"PG0588","Sunday   ","Economy","3500.00","3200.00","3217.48"
"PG0588","Saturday ","Economy","3500.00","3200.00","3217.48"
"PG0588","Tuesday  ","Economy","3500.00","3200.00","3217.48"
"PG0588","Friday   ","Economy","3500.00","3200.00","3217.48"
"PG0588","Wednesday","Economy","3500.00","3200.00","3217.48"
"PG0588","Thursday ","Economy","3500.00","3200.00","3217.48"
"PG0589","Friday   ","Business","9500.00","9500.00","9500.00"
"PG0589","Saturday ","Business","9500.00","9500.00","9500.00"
"PG0589","Tuesday  ","Business","9500.00","9500.00","9500.00"
"PG0589","Thursday ","Business","9500.00","9500.00","9500.00"
"PG0589","Monday   ","Business","9500.00","9500.00","9500.00"
"PG0589","Sunday   ","Business","9500.00","9500.00","9500.00"
"PG0589","Wednesday","Business","9500.00","9500.00","9500.00"
"PG0589","Wednesday","Economy","3500.00","3200.00","3217.60"
"PG0589","Thursday ","Economy","3500.00","3200.00","3217.60"
"PG0589","Sunday   ","Economy","3500.00","3200.00","3217.60"
"PG0589","Saturday ","Economy","3500.00","3200.00","3217.60"
"PG0589","Tuesday  ","Economy","3500.00","3200.00","3217.60"
"PG0589","Friday   ","Economy","3500.00","3200.00","3217.60"
"PG0589","Monday   ","Economy","3500.00","3200.00","3217.60"
"PG0590","Wednesday","Economy","3200.00","3200.00","3200.00"
"PG0590","Friday   ","Economy","3200.00","3200.00","3200.00"
"PG0590","Thursday ","Economy","3200.00","3200.00","3200.00"
"PG0590","Saturday ","Economy","3200.00","3200.00","3200.00"
"PG0590","Sunday   ","Economy","3200.00","3200.00","3200.00"
"PG0590","Tuesday  ","Economy","3200.00","3200.00","3200.00"
"PG0590","Monday   ","Economy","3200.00","3200.00","3200.00"
"PG0591","Saturday ","Business","86900.00","86900.00","86900.00"
"PG0591","Monday   ","Business","86900.00","86900.00","86900.00"
"PG0591","Sunday   ","Business","86900.00","86900.00","86900.00"
"PG0591","Friday   ","Business","86900.00","86900.00","86900.00"
"PG0591","Wednesday","Business","86900.00","86900.00","86900.00"
"PG0591","Thursday ","Business","86900.00","86900.00","86900.00"
"PG0591","Tuesday  ","Business","86900.00","86900.00","86900.00"
"PG0591","Saturday ","Economy","31900.00","29000.00","29135.43"
"PG0591","Friday   ","Economy","31900.00","29000.00","29135.43"
"PG0591","Tuesday  ","Economy","31900.00","29000.00","29135.43"
"PG0591","Monday   ","Economy","31900.00","29000.00","29135.43"
"PG0591","Wednesday","Economy","31900.00","29000.00","29135.43"
"PG0591","Thursday ","Economy","31900.00","29000.00","29135.43"
"PG0591","Sunday   ","Economy","31900.00","29000.00","29135.43"
"PG0592","Monday   ","Business","86900.00","86900.00","86900.00"
"PG0592","Wednesday","Business","86900.00","86900.00","86900.00"
"PG0592","Friday   ","Business","86900.00","86900.00","86900.00"
"PG0592","Tuesday  ","Business","86900.00","86900.00","86900.00"
"PG0592","Thursday ","Business","86900.00","86900.00","86900.00"
"PG0592","Sunday   ","Business","86900.00","86900.00","86900.00"
"PG0592","Saturday ","Business","86900.00","86900.00","86900.00"
"PG0592","Friday   ","Economy","31900.00","29000.00","29182.17"
"PG0592","Saturday ","Economy","31900.00","29000.00","29182.17"
"PG0592","Monday   ","Economy","31900.00","29000.00","29182.17"
"PG0592","Tuesday  ","Economy","31900.00","29000.00","29182.17"
"PG0592","Thursday ","Economy","31900.00","29000.00","29182.17"
"PG0592","Wednesday","Economy","31900.00","29000.00","29182.17"
"PG0592","Sunday   ","Economy","31900.00","29000.00","29182.17"
"PG0593","Thursday ","Economy","7700.00","7700.00","7700.00"
"PG0593","Tuesday  ","Economy","7700.00","7700.00","7700.00"
"PG0593","Monday   ","Economy","7700.00","7700.00","7700.00"
"PG0593","Sunday   ","Economy","7700.00","7700.00","7700.00"
"PG0593","Friday   ","Economy","7700.00","7700.00","7700.00"
"PG0593","Wednesday","Economy","7700.00","7700.00","7700.00"
"PG0593","Saturday ","Economy","7700.00","7700.00","7700.00"
"PG0594","Sunday   ","Economy","7700.00","7700.00","7700.00"
"PG0594","Monday   ","Economy","7700.00","7700.00","7700.00"
"PG0594","Saturday ","Economy","7700.00","7700.00","7700.00"
"PG0594","Thursday ","Economy","7700.00","7700.00","7700.00"
"PG0594","Friday   ","Economy","7700.00","7700.00","7700.00"
"PG0594","Wednesday","Economy","7700.00","7700.00","7700.00"
"PG0594","Tuesday  ","Economy","7700.00","7700.00","7700.00"
"PG0595","Wednesday","Economy","29000.00","26400.00","26603.71"
"PG0595","Saturday ","Economy","29000.00","26400.00","26603.71"
"PG0596","Saturday ","Economy","29000.00","26400.00","26588.71"
"PG0596","Wednesday","Economy","29000.00","26400.00","26588.71"
"PG0597","Thursday ","Economy","27100.00","24600.00","24767.91"
"PG0597","Monday   ","Economy","27100.00","24600.00","24767.91"
"PG0598","Monday   ","Economy","27100.00","24600.00","24832.41"
"PG0598","Thursday ","Economy","27100.00","24600.00","24832.41"
"PG0599","Friday   ","Business","20200.00","20200.00","20200.00"
"PG0599","Monday   ","Business","20200.00","20200.00","20200.00"
"PG0599","Thursday ","Business","20200.00","20200.00","20200.00"
"PG0599","Saturday ","Business","20200.00","20200.00","20200.00"
"PG0599","Tuesday  ","Business","20200.00","20200.00","20200.00"
"PG0599","Sunday   ","Business","20200.00","20200.00","20200.00"
"PG0599","Wednesday","Business","20200.00","20200.00","20200.00"
"PG0599","Monday   ","Economy","7400.00","6700.00","6742.74"
"PG0599","Wednesday","Economy","7400.00","6700.00","6742.74"
"PG0599","Sunday   ","Economy","7400.00","6700.00","6742.74"
"PG0599","Thursday ","Economy","7400.00","6700.00","6742.74"
"PG0599","Saturday ","Economy","7400.00","6700.00","6742.74"
"PG0599","Tuesday  ","Economy","7400.00","6700.00","6742.74"
"PG0599","Friday   ","Economy","7400.00","6700.00","6742.74"
"PG0600","Saturday ","Business","20200.00","20200.00","20200.00"
